"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"6731","S3R0011_M3080513","LSD","S3R0011 - Rate of satisfaction of household with the dwelling","S3R0011 - Namu ukiu pasitenkinimo bustu lygis","Place of residence | Satisfaction with  the dwelling (2012 - 2012) (Not be renewed)","Gyvenamoji vietove | Pasitenkinimas bustu (2012 - 2012) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0011_M3080513(1.0)",FALSE,FALSE,NA,NA,"M3080513"
"6732","S3R0011_M3080514","LSD","S3R0011 - Rate of satisfaction of household with the dwelling","S3R0011 - Namu ukiu pasitenkinimo bustu lygis","Satisfaction with  the dwelling | Type of household (2012 - 2012) (Not be renewed)","Namu ukio tipas | Pasitenkinimas bustu (2012 - 2012) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0011_M3080514(1.0)",FALSE,FALSE,NA,NA,"M3080514"
"6733","S3R0011_M3080515","LSD","S3R0011 - Rate of satisfaction of household with the dwelling","S3R0011 - Namu ukiu pasitenkinimo bustu lygis","Satisfaction with  the dwelling | Type of dwelling (2012 - 2012) (Not be renewed)","Busto tipas | Pasitenkinimas bustu (2012 - 2012) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0011_M3080515(1.0)",FALSE,FALSE,NA,NA,"M3080515"
"6734","S3R0011_M3080516","LSD","S3R0011 - Rate of satisfaction of household with the dwelling","S3R0011 - Namu ukiu pasitenkinimo bustu lygis","Income quintile groups | Satisfaction with  the dwelling (2012 - 2012) (Not be renewed)","Pajamu kvintilines grupes | Pasitenkinimas bustu (2012 - 2012) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0011_M3080516(1.0)",FALSE,FALSE,NA,NA,"M3080516"
"6735","S3R0012_M3020121","LSD","S3R0012 - Lithuanian nationals who returned to Lithuania","S3R0012 - Griže Lietuvos Respublikos pilieciai","Age (2001 - 2018) (Was renewed: 2019-03-21)","Amžius (2001 - 2018) (Atnaujinta: 2019-03-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0012_M3020121(1.0)",FALSE,FALSE,NA,NA,"M3020121"
"6736","S9R252_M5030201_3","ŽT","S9R252 - Number of fishing vessels","S9R252 - Žvejybos laivu skaicius","Age of fishing vessels (2016 - 2017) (Was renewed: 2018-10-16)","Žvejybos laivu amžius (2016 - 2017) (Atnaujinta: 2018-10-16)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ŽT:S9R252_M5030201_3(1.0)",FALSE,FALSE,NA,NA,"M5030201_3"
"6737","S9R253_M9070115","ŽT","S9R253 - Total engine power of fishing vessels as of 1 January","S9R253 - Žvejybos laivyno bendras galingumas sausio 1 d.","Total engine power of fishing vessels (2016 - 2017) (Was renewed: 2018-10-17)","Žvejybos laivyno bendras galingumas (2016 - 2017) (Atnaujinta: 2018-10-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ŽT:S9R253_M9070115(1.0)",FALSE,FALSE,NA,NA,"M9070115"
"6738","S9R254_M5030201_4","ŽT","S9R254 - Number of fishing vessels as of 1 January","S9R254 - Žvejybos laivu skaicius sausio 1 d.","Length of fishing vessels (2016 - 2017) (Was renewed: 2018-10-16)","Žvejybos laivu ilgis (2016 - 2017) (Atnaujinta: 2018-10-16)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ŽT:S9R254_M5030201_4(1.0)",FALSE,FALSE,NA,NA,"M5030201_4"
"6739","S9R254_M5030201_5","ŽT","S9R254 - Number of fishing vessels as of 1 January","S9R254 - Žvejybos laivu skaicius sausio 1 d.","Gross tonnage (GT) (2016 - 2017) (Was renewed: 2018-10-17)","Bendroji talpa (BT) (2016 - 2017) (Atnaujinta: 2018-10-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ŽT:S9R254_M5030201_5(1.0)",FALSE,FALSE,NA,NA,"M5030201_5"
"6740","S9R254_M5030201_6","ŽT","S9R254 - Number of fishing vessels as of 1 January","S9R254 - Žvejybos laivu skaicius sausio 1 d.","Engine power of fishing vessels (2016 - 2017) (Was renewed: 2018-10-17)","Žvejybos laivu variklio galingumas (2016 - 2017) (Atnaujinta: 2018-10-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ŽT:S9R254_M5030201_6(1.0)",FALSE,FALSE,NA,NA,"M5030201_6"
"6741","S3R0013_M3080220","LSD","S3R0013 - Material deprivation","S3R0013 - Materialiniai nepritekliai","Deprivation | Place of residence (2008 - 2018) (Was renewed: 2019-04-11)","Gyvenamoji vietove | Nepritekliai (2008 - 2018) (Atnaujinta: 2019-04-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0013_M3080220(1.0)",FALSE,FALSE,NA,NA,"M3080220"
"6742","S3R0013_M3080221","LSD","S3R0013 - Material deprivation","S3R0013 - Materialiniai nepritekliai","Deprivation | Type of household (2008 - 2018) (Was renewed: 2019-04-11)","Namu ukio tipas | Nepritekliai (2008 - 2018) (Atnaujinta: 2019-04-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0013_M3080221(1.0)",FALSE,FALSE,NA,NA,"M3080221"
"6743","S3R0013_M3080222","LSD","S3R0013 - Material deprivation","S3R0013 - Materialiniai nepritekliai","Age | Deprivation (2008 - 2018) (Was renewed: 2019-04-12)","Amžius | Nepritekliai (2008 - 2018) (Atnaujinta: 2019-04-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0013_M3080222(1.0)",FALSE,FALSE,NA,NA,"M3080222"
"6744","S3R0013_M3080223","LSD","S3R0013 - Material deprivation","S3R0013 - Materialiniai nepritekliai","Deprivation | Income quintile groups (2008 - 2017) (Was renewed: 2019-04-11)","Nepritekliai | Pajamu kvintilines grupes (2008 - 2017) (Atnaujinta: 2019-04-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0013_M3080223(1.0)",FALSE,FALSE,NA,NA,"M3080223"
"6745","S3R0013_M3080247","LSD","S3R0013 - Material deprivation","S3R0013 - Materialiniai nepritekliai","Deprivation | Sex (2008 - 2018) (Was renewed: 2019-04-12)","Lytis | Nepritekliai (2008 - 2018) (Atnaujinta: 2019-04-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0013_M3080247(1.0)",FALSE,FALSE,NA,NA,"M3080247"
"6746","S3R0013_M3080249","LSD","S3R0013 - Material deprivation","S3R0013 - Materialiniai nepritekliai","Deprivation | Regions (2014 - 2018) (Was renewed: 2019-04-11)","Nepritekliai | Regionai (2014 - 2018) (Atnaujinta: 2019-04-11)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0013_M3080249(1.0)",FALSE,FALSE,NA,NA,"M3080249"
"6747","S3R0022_M3141001","LSD","S3R0022 - Healthy life years","S3R0022 - Vidutine tiketina sveiko žmogaus gyvenimo trukme","Age | Sex (2005 - 2016) (Was renewed: 2018-12-21)","Amžius | Lytis (2005 - 2016) (Atnaujinta: 2018-12-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0022_M3141001(1.0)",FALSE,FALSE,NA,NA,"M3141001"
"6748","S3R0023_M3141002","LSD","S3R0023 - Healthy life expectancy based on self-perceived health","S3R0023 - Vidutine tiketina sveiko žmogaus gyvenimo trukme, remiantis savo sveikatos vertinimu","Age | Sex (2005 - 2016) (Was renewed: 2018-12-21)","Amžius | Lytis (2005 - 2016) (Atnaujinta: 2018-12-21)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0023_M3141002(1.0)",FALSE,FALSE,NA,NA,"M3141002"
"6749","S3R0024_M3150903","LSD","S3R0024 - Proportion of the population who consumed alcoholic beverages during the last 12 months","S3R0024 - Alkoholiniu gerimu vartojimo dažnumas per praejusius 12 men.","Age groups | Frequency | Sex (2014 - 2014) (Was renewed: 2016-10-26)","Amžiaus grupes | Dažnumas | Lytis (2014 - 2014) (Atnaujinta: 2016-10-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0024_M3150903(1.0)",FALSE,FALSE,NA,NA,"M3150903"
"6750","S3R0024_M3150904","LSD","S3R0024 - Proportion of the population who consumed alcoholic beverages during the last 12 months","S3R0024 - Alkoholiniu gerimu vartojimo dažnumas per praejusius 12 men.","Frequency | Place of residence (2014 - 2014) (Was renewed: 2016-10-26)","Dažnumas | Gyvenamoji vietove (2014 - 2014) (Atnaujinta: 2016-10-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0024_M3150904(1.0)",FALSE,FALSE,NA,NA,"M3150904"
"6751","S3R0024_M3150905","LSD","S3R0024 - Proportion of the population who consumed alcoholic beverages during the last 12 months","S3R0024 - Alkoholiniu gerimu vartojimo dažnumas per praejusius 12 men.","Educational attainment level | Frequency | Sex (2014 - 2014) (Was renewed: 2016-10-26)","Dažnumas | Išsilavinimo lygis | Lytis (2014 - 2014) (Atnaujinta: 2016-10-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0024_M3150905(1.0)",FALSE,FALSE,NA,NA,"M3150905"
"6752","S3R0024_M3150906","LSD","S3R0024 - Proportion of the population who consumed alcoholic beverages during the last 12 months","S3R0024 - Alkoholiniu gerimu vartojimo dažnumas per praejusius 12 men.","Activity status | Frequency (2014 - 2014) (Was renewed: 2016-10-26)","Dažnumas | Užimtumo statusas (2014 - 2014) (Atnaujinta: 2016-10-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0024_M3150906(1.0)",FALSE,FALSE,NA,NA,"M3150906"
"6753","S3R0024_M3150907","LSD","S3R0024 - Proportion of the population who consumed alcoholic beverages during the last 12 months","S3R0024 - Alkoholiniu gerimu vartojimo dažnumas per praejusius 12 men.","Frequency | Income quintile groups | Sex (2014 - 2014) (Was renewed: 2016-10-26)","Dažnumas | Lytis | Pajamu kvintilines grupes (2014 - 2014) (Atnaujinta: 2016-10-26)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0024_M3150907(1.0)",FALSE,FALSE,NA,NA,"M3150907"
"6754","S3R0025_M3141003","HI","S3R0025 - Population per practicing physician","S3R0025 - Gyventoju skaicius, tenkantis vienam praktikuojanciam gydytojui","Total (1994 - 2017) (Was renewed: 2018-07-20)","Suminis (1994 - 2017) (Atnaujinta: 2018-07-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0025_M3141003(1.0)",FALSE,FALSE,NA,NA,"M3141003"
"6755","S3R0026_M3150910","LSD","S3R0026 - Proportion of the population who used of inpatient and day care the last 12 months","S3R0026 - Gyventoju, kurie per praejusius 12 men.  gydesi ligonineje ir  / arba dienos stacionare, dalis","Age groups | In-patient health care services used during the past 12 months | Sex (2005 - 2014) (Was renewed: 2016-10-28)","Amžiaus grupes | Lytis | Stacionarios sveikatos priežiuros paslaugos (2005 - 2014) (Atnaujinta: 2016-10-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0026_M3150910(1.0)",FALSE,FALSE,NA,NA,"M3150910"
"6756","S3R0026_M3150911","LSD","S3R0026 - Proportion of the population who used of inpatient and day care the last 12 months","S3R0026 - Gyventoju, kurie per praejusius 12 men.  gydesi ligonineje ir  / arba dienos stacionare, dalis","In-patient health care services used during the past 12 months | Place of residence (2014 - 2014) (Was renewed: 2016-10-28)","Gyvenamoji vietove | Stacionarios sveikatos priežiuros paslaugos (2014 - 2014) (Atnaujinta: 2016-10-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0026_M3150911(1.0)",FALSE,FALSE,NA,NA,"M3150911"
"6757","S3R0026_M3150912","LSD","S3R0026 - Proportion of the population who used of inpatient and day care the last 12 months","S3R0026 - Gyventoju, kurie per praejusius 12 men.  gydesi ligonineje ir  / arba dienos stacionare, dalis","Educational attainment level | In-patient health care services used during the past 12 months | Sex (2014 - 2014) (Was renewed: 2016-10-28)","Išsilavinimo lygis | Lytis | Stacionarios sveikatos priežiuros paslaugos (2014 - 2014) (Atnaujinta: 2016-10-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0026_M3150912(1.0)",FALSE,FALSE,NA,NA,"M3150912"
"6758","S3R0026_M3150913","LSD","S3R0026 - Proportion of the population who used of inpatient and day care the last 12 months","S3R0026 - Gyventoju, kurie per praejusius 12 men.  gydesi ligonineje ir  / arba dienos stacionare, dalis","Activity status | In-patient health care services used during the past 12 months (2014 - 2014) (Was renewed: 2016-10-28)","Stacionarios sveikatos priežiuros paslaugos | Užimtumo statusas (2014 - 2014) (Atnaujinta: 2016-10-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0026_M3150913(1.0)",FALSE,FALSE,NA,NA,"M3150913"
"6759","S3R0026_M3150914","LSD","S3R0026 - Proportion of the population who used of inpatient and day care the last 12 months","S3R0026 - Gyventoju, kurie per praejusius 12 men.  gydesi ligonineje ir  / arba dienos stacionare, dalis","Income quintile groups | In-patient health care services used during the past 12 months | Sex (2014 - 2014) (Was renewed: 2016-10-28)","Lytis | Pajamu kvintilines grupes | Stacionarios sveikatos priežiuros paslaugos (2014 - 2014) (Atnaujinta: 2016-10-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0026_M3150914(1.0)",FALSE,FALSE,NA,NA,"M3150914"
"6760","S3R0027_M3151001","HI","S3R0027 - Number of surgical operations and procedures performed in hospitals","S3R0027 - Ligoninese atliktu chirurginiu operaciju ir proceduru skaicius","Patients | Surgical operations and procedures (2010 - 2017) (Was renewed: 2018-08-17)","Ligoniai | Operacijos ir proceduros (2010 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0027_M3151001(1.0)",FALSE,FALSE,NA,NA,"M3151001"
"6761","S3R0028_M3151001","HI","S3R0028 - Number of surgical operations and procedures performed in hospitals per 100 000 population","S3R0028 - Ligoninese atliktu chirurginiu operaciju ir proceduru skaicius, tenkantis 100 tukst. gyventoju","Patients | Surgical operations and procedures (2010 - 2017) (Was renewed: 2018-08-17)","Ligoniai | Operacijos ir proceduros (2010 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0028_M3151001(1.0)",FALSE,FALSE,NA,NA,"M3151001"
"6762","S3R0029_M3151002","HI","S3R0029 - Medical technologies - examinations by medical imaging techniques","S3R0029 - Medicininiu technologiju naudojimas","Facility | Hospitals and providers of ambulatory health care (2006 - 2017) (Was renewed: 2018-08-17)","Ligonines ir ambulatorines sveikatos priežiuros istaigos | Prietaisai (2006 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0029_M3151002(1.0)",FALSE,FALSE,NA,NA,"M3151002"
"6763","S3R0030_M3151002","HI","S3R0030 - Number of medical technologies - examinations by medical imaging techniques per 100 000 usually resident population","S3R0030 - Medicininiu technologiju naudojimas, tenkantis 100 tukst. gyventoju","Facility | Hospitals and providers of ambulatory health care (2006 - 2017) (Was renewed: 2018-08-17)","Ligonines ir ambulatorines sveikatos priežiuros istaigos | Prietaisai (2006 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0030_M3151002(1.0)",FALSE,FALSE,NA,NA,"M3151002"
"6764","S3R0031_M3150709","LSD","S3R0031 - Proportion of the population who have a colonoscopy","S3R0031 - Gyventoju, kuriems buvo atliktas storosios žarnos tyrimas, dalis","Age groups | Period | Sex (2014 - 2014) (Was renewed: 2016-11-02)","Amžiaus grupes | Lytis | Periodas (2014 - 2014) (Atnaujinta: 2016-11-02)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0031_M3150709(1.0)",FALSE,FALSE,NA,NA,"M3150709"
"6765","S3R0031_M3150709_1","LSD","S3R0031 - Proportion of the population who have a colonoscopy","S3R0031 - Gyventoju, kuriems buvo atliktas storosios žarnos tyrimas, dalis","Educational attainment level | Period | Sex (2014 - 2014) (Was renewed: 2016-11-02)","Išsilavinimo lygis | Lytis | Periodas (2014 - 2014) (Atnaujinta: 2016-11-02)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0031_M3150709_1(1.0)",FALSE,FALSE,NA,NA,"M3150709_1"
"6766","S3R0031_M3150709_2","LSD","S3R0031 - Proportion of the population who have a colonoscopy","S3R0031 - Gyventoju, kuriems buvo atliktas storosios žarnos tyrimas, dalis","Income quintile groups | Period | Sex (2014 - 2014) (Was renewed: 2016-11-02)","Lytis | Pajamu kvintilines grupes | Periodas (2014 - 2014) (Atnaujinta: 2016-11-02)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0031_M3150709_2(1.0)",FALSE,FALSE,NA,NA,"M3150709_2"
"6767","S3R0032_M3151003","HI","S3R0032 - Breast cancer and cervical cancer screenings","S3R0032 - Moteru, dalyvavusiu kruties vežio ir gimdos kaklelio vežio prevencijos programose, dalis","Disease group (2005 - 2017) (Was renewed: 2018-08-17)","Ligu grupe (2005 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0032_M3151003(1.0)",FALSE,FALSE,NA,NA,"M3151003"
"6768","S3R0033_M3151004","HI","S3R0033 - Vaccination against influenza of population aged 65 and over","S3R0033 - Nuo gripo paskiepytu 65 metu ir vyresniu gyventoju dalis","Total (2005 - 2017) (Was renewed: 2018-08-17)","Suminis (2005 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0033_M3151004(1.0)",FALSE,FALSE,NA,NA,"M3151004"
"6769","S3R0034_M3220105","LSD","S3R0034 - Seimas members elected (seats obtained) on 9 October 2016","S3R0034 - 2016 m. spalio 9 d. išrinkta Seimo nariu (gauta mandatu)","Electoral district | Party, political organization | Sex (2016 - 2016) (Was renewed: 2016-12-20)","Apygarda | Lytis | Partija, politine organizacija (2016 - 2016) (Atnaujinta: 2016-12-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0034_M3220105(1.0)",FALSE,FALSE,NA,NA,"M3220105"
"6770","S1R104_M8020318_1","LSD","S1R104 - Fuel and energy consumption in households by type of end use","S1R104 - Kuro ir energijos suvartojimo namu ukiuose kryptys","Fuel and energy | Type of end use (2010 - 2017) (Was renewed: 2018-11-30)","Kuro ir energijos rušys | Panaudojimo kryptys (2010 - 2017) (Atnaujinta: 2018-11-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S1R104_M8020318_1(1.0)",FALSE,FALSE,NA,NA,"M8020318_1"
"6771","S1R104_M8020318_2","LSD","S1R104 - Fuel and energy consumption in households by type of end use","S1R104 - Kuro ir energijos suvartojimo namu ukiuose kryptys","Fuel and energy (thousand TOE, TJ) | Type of end use (2010 - 2017) (Was renewed: 2018-11-30)","Kuro ir energijos rušis (tukst. TNE, TJ) | Panaudojimo kryptys (2010 - 2017) (Atnaujinta: 2018-11-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S1R104_M8020318_2(1.0)",FALSE,FALSE,NA,NA,"M8020318_2"
"6772","S3R0035_M3140313","HI","S3R0035 - Number of young persons (aged 14–29) with newly registered diseases","S3R0035 - Naujai susirgusiu 14–29 metu amžiaus asmenu skaicius","Age (14–29) | Disease group | Sex (2001 - 2017) (Was renewed: 2018-08-17)","Amžius (14–29) | Ligu grupes | Lytis (2001 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0035_M3140313(1.0)",FALSE,FALSE,NA,NA,"M3140313"
"6773","S3R0036_M3140314","HI","S3R0036 - Number of young persons (aged 14–29) suffering from certain diseases","S3R0036 - Serganciu 14–29 metu amžiaus asmenu skaicius","Age (14–29) | Disease group | Sex (2001 - 2017) (Was renewed: 2018-08-17)","Amžius (14–29) | Ligu grupes | Lytis (2001 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0036_M3140314(1.0)",FALSE,FALSE,NA,NA,"M3140314"
"6774","S3R0037_M3140315","HI","S3R0037 - Number of adults (aged 18 and older) suffering from certain diseases","S3R0037 - Tam tikromis ligomis serganciu suaugusiu (18 metu ir vyresniu) asmenu skaicius","Disease groups | Sex (2001 - 2017) (Was renewed: 2018-08-17)","Ligu grupes | Lytis (2001 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0037_M3140315(1.0)",FALSE,FALSE,NA,NA,"M3140315"
"6775","S3R0038_M3140316","HI","S3R0038 - Number of children (aged 0–17) suffering from certain diseases","S3R0038 - Tam tikromis ligomis serganciu vaiku (0–17 metu) skaicius","Disease groups | Sex (2001 - 2017) (Was renewed: 2018-08-17)","Ligu grupes | Lytis (2001 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0038_M3140316(1.0)",FALSE,FALSE,NA,NA,"M3140316"
